,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,year,month,day,revenue,profit
203,2011-02-14 07:00:00,Winter,0,1.0,Clear,13.94,46.0,19.9995,2,96,98,2011,2,Monday,520,447.02876712328765
204,2011-02-14 08:00:00,Winter,0,1.0,Clear,15.58,40.0,31.0009,7,249,256,2011,2,Monday,1385,1190.9287671232876
205,2011-02-14 09:00:00,Winter,0,1.0,Clear,16.4,37.0,26.0027,8,122,130,2011,2,Monday,770,662.0287671232877
206,2011-02-14 10:00:00,Winter,0,1.0,Clear,18.04,33.0,15.0013,9,46,55,2011,2,Monday,410,352.4287671232877
207,2011-02-14 11:00:00,Winter,0,1.0,Clear,21.32,23.0,16.9979,10,43,53,2011,2,Monday,415,356.72876712328764
208,2011-02-14 12:00:00,Winter,0,1.0,Clear,22.96,22.0,30.0026,27,99,126,2011,2,Monday,1035,889.9287671232877
209,2011-02-14 13:00:00,Winter,0,1.0,Clear,23.78,19.0,26.0027,27,93,120,2011,2,Monday,1005,864.1287671232876
210,2011-02-14 14:00:00,Winter,0,1.0,Clear,24.6,15.0,32.9975,14,76,90,2011,2,Monday,660,567.4287671232877
211,2011-02-14 19:00:00,Winter,0,1.0,Clear,15.58,43.0,32.9975,12,86,98,2011,2,Monday,670,576.0287671232877
212,2011-02-14 20:00:00,Winter,0,1.0,Clear,14.76,46.0,31.0009,5,65,70,2011,2,Monday,425,365.32876712328766
213,2011-02-15 01:00:00,Winter,0,1.0,Clear,12.3,42.0,51.9987,0,5,5,2011,2,Tuesday,25,21.32876712328767
214,2011-02-15 02:00:00,Winter,0,1.0,Clear,11.48,41.0,46.0022,1,2,3,2011,2,Tuesday,30,25.628767123287673
215,2011-02-15 06:00:00,Winter,0,1.0,Clear,8.2,32.0,22.0028,0,30,30,2011,2,Tuesday,150,128.82876712328766
216,2011-02-15 10:00:00,Winter,0,1.0,Clear,9.84,27.0,19.0012,5,47,52,2011,2,Tuesday,335,287.9287671232877
217,2011-02-15 12:00:00,Winter,0,1.0,Clear,11.48,24.0,16.9979,6,65,71,2011,2,Tuesday,445,382.52876712328765
218,2011-02-15 18:00:00,Winter,0,1.0,Clear,12.3,22.0,8.9981,14,198,212,2011,2,Tuesday,1270,1092.0287671232877
219,2011-02-15 20:00:00,Winter,0,1.0,Clear,10.66,33.0,7.0015,3,98,101,2011,2,Tuesday,550,472.82876712328766
220,2011-02-15 21:00:00,Winter,0,1.0,Clear,9.84,52.0,0.0,5,61,66,2011,2,Tuesday,405,348.1287671232877
221,2011-02-16 03:00:00,Winter,0,1.0,Mist,8.2,47.0,12.998,0,1,1,2011,2,Wednesday,5,4.1287671232876715
222,2011-02-16 06:00:00,Winter,0,1.0,Clear,8.2,55.0,15.0013,1,32,33,2011,2,Wednesday,180,154.62876712328767
223,2011-02-16 09:00:00,Winter,0,1.0,Clear,9.84,52.0,19.0012,2,122,124,2011,2,Wednesday,650,558.8287671232877
224,2011-02-16 15:00:00,Winter,0,1.0,Clear,18.86,28.0,27.9993,35,82,117,2011,2,Wednesday,1110,954.4287671232877
225,2011-02-16 16:00:00,Winter,0,1.0,Clear,18.86,31.0,26.0027,26,96,122,2011,2,Wednesday,1000,859.8287671232877
226,2011-02-16 17:00:00,Winter,0,1.0,Clear,18.86,28.0,19.0012,11,244,255,2011,2,Wednesday,1440,1238.2287671232875
227,2011-02-16 20:00:00,Winter,0,1.0,Clear,15.58,43.0,12.998,10,108,118,2011,2,Wednesday,740,636.2287671232876
228,2011-02-16 21:00:00,Winter,0,1.0,Clear,14.76,46.0,12.998,5,87,92,2011,2,Wednesday,535,459.9287671232877
229,2011-02-17 01:00:00,Winter,0,1.0,Clear,13.94,53.0,15.0013,0,6,6,2011,2,Thursday,30,25.628767123287673
230,2011-02-17 03:00:00,Winter,0,1.0,Clear,13.94,53.0,12.998,3,1,4,2011,2,Thursday,65,55.72876712328767
231,2011-02-17 06:00:00,Winter,0,1.0,Clear,12.3,70.0,8.9981,3,44,47,2011,2,Thursday,280,240.62876712328767
232,2011-02-17 07:00:00,Winter,0,1.0,Clear,13.12,57.0,7.0015,7,119,126,2011,2,Thursday,735,631.9287671232877
233,2011-02-17 19:00:00,Winter,0,1.0,Clear,19.68,55.0,22.0028,14,161,175,2011,2,Thursday,1085,932.9287671232877
234,2011-02-17 20:00:00,Winter,0,1.0,Clear,19.68,59.0,22.0028,8,131,139,2011,2,Thursday,815,700.7287671232876
235,2011-02-18 01:00:00,Winter,0,1.0,Clear,18.04,72.0,15.0013,1,7,8,2011,2,Friday,55,47.12876712328767
236,2011-02-18 02:00:00,Winter,0,1.0,Clear,18.04,72.0,19.0012,2,5,7,2011,2,Friday,65,55.72876712328767
237,2011-02-18 09:00:00,Winter,0,1.0,Mist,17.22,77.0,12.998,15,154,169,2011,2,Friday,1070,920.0287671232877
238,2011-02-18 11:00:00,Winter,0,1.0,Clear,18.04,72.0,11.0014,31,82,113,2011,2,Friday,1030,885.6287671232876
239,2011-02-18 14:00:00,Winter,0,1.0,Clear,27.06,36.0,19.9995,73,118,191,2011,2,Friday,2050,1762.8287671232877
240,2011-02-18 20:00:00,Winter,0,1.0,Clear,24.6,31.0,12.998,19,105,124,2011,2,Friday,905,778.1287671232876
241,2011-02-19 02:00:00,Winter,1,0.0,Clear,18.04,13.0,26.0027,3,14,17,2011,2,Saturday,130,111.62876712328767
242,2011-02-19 04:00:00,Winter,1,0.0,Clear,16.4,15.0,22.0028,0,3,3,2011,2,Saturday,15,12.728767123287671
243,2011-02-19 08:00:00,Winter,1,0.0,Clear,15.58,17.0,39.0007,9,36,45,2011,2,Saturday,360,309.4287671232877
244,2011-02-19 15:00:00,Winter,1,1.0,Clear,18.04,16.0,50.0021,84,87,171,2011,2,Saturday,2115,1818.7287671232875
245,2011-02-19 17:00:00,Winter,1,0.0,Clear,17.22,19.0,40.9973,36,91,127,2011,2,Saturday,1175,1010.3287671232877
246,2011-02-19 18:00:00,Winter,1,0.0,Clear,14.76,25.0,30.0026,21,67,88,2011,2,Saturday,755,649.1287671232876
247,2011-03-01 15:00:00,Spring,0,1.0,Clear,13.94,34.0,0.0,7,57,64,2011,3,Tuesday,425,365.32876712328766
248,2011-03-02 03:00:00,Spring,0,1.0,Clear,9.02,69.0,19.0012,3,1,4,2011,3,Wednesday,65,55.72876712328767
249,2011-03-02 11:00:00,Spring,0,1.0,Clear,13.94,53.0,22.0028,8,65,73,2011,3,Wednesday,485,416.9287671232877
250,2011-03-02 14:00:00,Spring,0,1.0,Clear,21.32,23.0,19.9995,21,75,96,2011,3,Wednesday,795,683.5287671232877
251,2011-03-02 18:00:00,Spring,0,1.0,Clear,18.86,23.0,32.9975,8,193,201,2011,3,Wednesday,1125,967.3287671232877
252,2011-03-02 20:00:00,Spring,0,1.0,Clear,14.76,29.0,27.9993,9,86,95,2011,3,Wednesday,610,524.4287671232877
253,2011-03-03 05:00:00,Spring,0,1.0,Clear,5.74,33.0,19.9995,1,7,8,2011,3,Thursday,55,47.12876712328767
254,2011-03-03 09:00:00,Spring,0,1.0,Clear,6.56,37.0,19.0012,10,135,145,2011,3,Thursday,875,752.3287671232877
255,2011-03-03 10:00:00,Spring,0,1.0,Clear,7.38,29.0,12.998,7,49,56,2011,3,Thursday,385,330.9287671232877
256,2011-03-03 15:00:00,Spring,0,1.0,Clear,9.84,23.0,0.0,6,62,68,2011,3,Thursday,430,369.6287671232877
257,2011-03-03 17:00:00,Spring,0,1.0,Clear,10.66,22.0,0.0,17,185,202,2011,3,Thursday,1265,1087.7287671232875
258,2011-03-03 21:00:00,Spring,0,1.0,Clear,7.38,40.0,7.0015,3,48,51,2011,3,Thursday,300,257.82876712328766
259,2011-03-03 23:00:00,Spring,0,1.0,Mist,7.38,43.0,6.0032,0,23,23,2011,3,Thursday,115,98.72876712328767
260,2011-03-04 06:00:00,Spring,0,1.0,Mist,6.56,74.0,6.0032,1,28,29,2011,3,Friday,160,137.42876712328768
261,2011-03-04 09:00:00,Spring,0,1.0,Clear,9.02,60.0,8.9981,12,138,150,2011,3,Friday,930,799.6287671232876
262,2011-03-04 14:00:00,Spring,0,1.0,Clear,14.76,40.0,19.0012,30,65,95,2011,3,Friday,925,795.3287671232877
263,2011-03-04 16:00:00,Spring,0,1.0,Clear,14.76,46.0,12.998,17,101,118,2011,3,Friday,845,726.5287671232877
264,2011-03-04 17:00:00,Spring,0,1.0,Mist,14.76,50.0,16.9979,22,206,228,2011,3,Friday,1470,1264.0287671232877
265,2011-03-04 23:00:00,Spring,0,1.0,Mist,12.3,75.0,11.0014,6,40,46,2011,3,Friday,320,275.02876712328765
266,2011-03-05 02:00:00,Spring,1,0.0,Mist,12.3,87.0,12.998,5,15,20,2011,3,Saturday,175,150.32876712328766
267,2011-03-05 06:00:00,Spring,1,0.0,Mist,12.3,100.0,15.0013,1,3,4,2011,3,Saturday,35,29.92876712328767
268,2011-03-05 13:00:00,Spring,1,0.0,Mist,18.86,67.0,19.0012,60,130,190,2011,3,Saturday,1850,1590.8287671232877
269,2011-03-05 14:00:00,Spring,1,0.0,Mist,19.68,59.0,19.0012,80,118,198,2011,3,Saturday,2190,1883.2287671232875
270,2011-03-05 17:00:00,Spring,1,0.0,Mist,19.68,59.0,23.9994,60,104,164,2011,3,Saturday,1720,1479.0287671232877
271,2011-03-06 00:00:00,Spring,1,0.0,Mist,17.22,77.0,23.9994,11,41,52,2011,3,Sunday,425,365.32876712328766
272,2011-03-06 11:00:00,Spring,1,0.0,Mist,17.22,100.0,15.0013,18,44,62,2011,3,Sunday,580,498.6287671232877
273,2011-03-06 16:00:00,Spring,1,0.0,Rainy,14.76,100.0,19.0012,3,8,11,2011,3,Sunday,100,85.82876712328766
274,2011-03-06 19:00:00,Spring,1,0.0,Rainy,12.3,100.0,32.9975,0,11,11,2011,3,Sunday,55,47.12876712328767
275,2011-03-06 20:00:00,Spring,1,0.0,Rainy,11.48,100.0,27.9993,3,8,11,2011,3,Sunday,100,85.82876712328766
276,2011-03-06 23:00:00,Spring,1,0.0,Mist,9.02,100.0,27.9993,0,9,9,2011,3,Sunday,45,38.52876712328767
277,2011-03-07 01:00:00,Spring,0,1.0,Rainy,8.2,100.0,22.0028,0,2,2,2011,3,Monday,10,8.42876712328767
278,2011-03-07 04:00:00,Spring,0,1.0,Clear,8.2,80.0,35.0008,1,0,1,2011,3,Monday,20,17.028767123287672
279,2011-03-07 13:00:00,Spring,0,1.0,Clear,13.12,36.0,26.0027,16,54,70,2011,3,Monday,590,507.22876712328764
280,2011-03-07 16:00:00,Spring,0,1.0,Clear,13.94,31.0,23.9994,26,96,122,2011,3,Monday,1000,859.8287671232877
281,2011-03-07 20:00:00,Spring,0,1.0,Clear,12.3,33.0,11.0014,5,87,92,2011,3,Monday,535,459.9287671232877
282,2011-03-08 04:00:00,Spring,0,1.0,Clear,9.02,64.0,0.0,0,2,2,2011,3,Tuesday,10,8.42876712328767
283,2011-03-08 05:00:00,Spring,0,1.0,Clear,8.2,69.0,7.0015,2,8,10,2011,3,Tuesday,80,68.62876712328767
284,2011-03-08 10:00:00,Spring,0,1.0,Mist,12.3,33.0,12.998,25,46,71,2011,3,Tuesday,730,627.6287671232876
285,2011-03-08 13:00:00,Spring,0,1.0,Mist,15.58,25.0,7.0015,25,73,98,2011,3,Tuesday,865,743.7287671232876
286,2011-03-09 00:00:00,Spring,0,1.0,Clear,10.66,65.0,6.0032,0,9,9,2011,3,Wednesday,45,38.52876712328767
287,2011-03-09 12:00:00,Spring,0,1.0,Mist,13.12,76.0,16.9979,14,84,98,2011,3,Wednesday,700,601.8287671232877
288,2011-03-09 16:00:00,Spring,0,1.0,Mist,13.94,76.0,22.0028,10,102,112,2011,3,Wednesday,710,610.4287671232877
289,2011-03-10 00:00:00,Spring,0,1.0,Rainy,13.94,0.0,16.9979,3,0,3,2011,3,Thursday,60,51.42876712328767
290,2011-03-10 02:00:00,Spring,0,1.0,Rainy,13.94,0.0,16.9979,0,1,1,2011,3,Thursday,5,4.1287671232876715
291,2011-03-10 07:00:00,Spring,0,1.0,Rainy,15.58,0.0,15.0013,1,36,37,2011,3,Thursday,200,171.82876712328766
292,2011-03-10 10:00:00,Spring,0,1.0,Rainy,16.4,0.0,11.0014,0,17,17,2011,3,Thursday,85,72.92876712328767
293,2011-03-10 11:00:00,Spring,0,1.0,Rainy,16.4,0.0,16.9979,6,5,11,2011,3,Thursday,145,124.52876712328768
294,2011-03-10 17:00:00,Spring,0,1.0,Mist,18.04,0.0,26.0027,2,109,111,2011,3,Thursday,585,502.9287671232877
295,2011-03-10 19:00:00,Spring,0,1.0,Rainy,18.04,0.0,39.0007,5,51,56,2011,3,Thursday,355,305.1287671232877
296,2011-03-11 00:00:00,Spring,0,1.0,Mist,13.94,100.0,6.0032,0,6,6,2011,3,Friday,30,25.628767123287673
297,2011-03-11 05:00:00,Spring,0,1.0,Clear,12.3,81.0,15.0013,1,6,7,2011,3,Friday,50,42.82876712328767
298,2011-03-11 14:00:00,Spring,0,1.0,Mist,14.76,50.0,23.9994,25,64,89,2011,3,Friday,820,705.0287671232877
299,2011-03-11 18:00:00,Spring,0,1.0,Clear,13.12,49.0,22.0028,19,134,153,2011,3,Friday,1050,902.8287671232877
300,2011-03-11 20:00:00,Spring,0,1.0,Clear,12.3,56.0,11.0014,6,70,76,2011,3,Friday,470,404.02876712328765
301,2011-03-12 08:00:00,Spring,1,0.0,Clear,10.66,65.0,11.0014,9,44,53,2011,3,Saturday,400,343.82876712328766
302,2011-03-12 10:00:00,Spring,1,0.0,Clear,13.12,66.0,15.0013,21,78,99,2011,3,Saturday,810,696.4287671232877
303,2011-03-12 16:00:00,Spring,1,0.0,Clear,18.86,41.0,30.0026,100,144,244,2011,3,Saturday,2720,2339.0287671232877
304,2011-03-12 17:00:00,Spring,1,1.0,Clear,18.86,44.0,22.0028,99,114,213,2011,3,Saturday,2550,2192.8287671232874
305,2011-03-12 18:00:00,Spring,1,0.0,Clear,17.22,54.0,11.0014,54,91,145,2011,3,Saturday,1535,1319.9287671232876
306,2011-03-12 21:00:00,Spring,1,0.0,Clear,15.58,62.0,0.0,36,46,82,2011,3,Saturday,950,816.8287671232877
307,2011-03-12 23:00:00,Spring,1,0.0,Clear,15.58,66.0,6.0032,11,38,49,2011,3,Saturday,410,352.4287671232877
308,2011-03-13 11:00:00,Spring,1,0.0,Clear,18.04,41.0,27.9993,88,93,181,2011,3,Sunday,2225,1913.3287671232877
309,2011-03-13 22:00:00,Spring,1,0.0,Clear,12.3,56.0,22.0028,8,29,37,2011,3,Sunday,305,262.1287671232877
310,2011-03-14 00:00:00,Spring,0,1.0,Clear,10.66,65.0,7.0015,4,7,11,2011,3,Monday,115,98.72876712328767
311,2011-03-14 05:00:00,Spring,0,1.0,Clear,9.84,70.0,8.9981,0,8,8,2011,3,Monday,40,34.22876712328767
312,2011-03-14 06:00:00,Spring,0,1.0,Clear,10.66,65.0,8.9981,1,27,28,2011,3,Monday,155,133.12876712328767
313,2011-03-14 11:00:00,Spring,0,1.0,Clear,14.76,40.0,16.9979,26,45,71,2011,3,Monday,745,640.5287671232877
314,2011-03-14 12:00:00,Spring,0,1.0,Clear,15.58,37.0,0.0,40,54,94,2011,3,Monday,1070,920.0287671232877
315,2011-03-14 14:00:00,Spring,0,1.0,Mist,15.58,34.0,0.0,27,52,79,2011,3,Monday,800,687.8287671232877
316,2011-03-14 15:00:00,Spring,0,1.0,Clear,15.58,37.0,11.0014,24,77,101,2011,3,Monday,865,743.7287671232876
317,2011-03-14 23:00:00,Spring,0,1.0,Clear,13.12,53.0,0.0,2,17,19,2011,3,Monday,125,107.32876712328768
318,2011-03-15 04:00:00,Spring,0,1.0,Clear,9.84,75.0,6.0032,1,1,2,2011,3,Tuesday,25,21.32876712328767
319,2011-03-15 06:00:00,Spring,0,1.0,Clear,9.02,80.0,12.998,3,32,35,2011,3,Tuesday,220,189.02876712328768
320,2011-03-15 07:00:00,Spring,0,1.0,Clear,9.84,75.0,11.0014,10,109,119,2011,3,Tuesday,745,640.5287671232877
321,2011-03-15 12:00:00,Spring,0,1.0,Mist,14.76,50.0,15.0013,32,70,102,2011,3,Tuesday,990,851.2287671232876
322,2011-03-15 13:00:00,Spring,0,1.0,Mist,14.76,57.0,19.0012,23,74,97,2011,3,Tuesday,830,713.6287671232876
323,2011-03-15 15:00:00,Spring,0,1.0,Mist,15.58,43.0,19.0012,24,66,90,2011,3,Tuesday,810,696.4287671232877
324,2011-03-15 16:00:00,Spring,0,1.0,Mist,15.58,46.0,22.0028,21,93,114,2011,3,Tuesday,885,760.9287671232877
325,2011-03-15 18:00:00,Spring,0,1.0,Mist,14.76,62.0,19.9995,18,207,225,2011,3,Tuesday,1395,1199.5287671232877
326,2011-03-15 23:00:00,Spring,0,1.0,Mist,13.12,87.0,11.0014,1,17,18,2011,3,Tuesday,105,90.12876712328767
327,2011-03-16 01:00:00,Spring,0,1.0,Rainy,12.3,100.0,19.9995,1,2,3,2011,3,Wednesday,30,25.628767123287673
328,2011-03-16 03:00:00,Spring,0,1.0,Mist,11.48,100.0,15.0013,1,2,3,2011,3,Wednesday,30,25.628767123287673
329,2011-03-16 08:00:00,Spring,0,1.0,Mist,13.12,93.0,0.0,26,227,253,2011,3,Wednesday,1655,1423.1287671232876
330,2011-03-16 16:00:00,Spring,0,1.0,Mist,16.4,76.0,11.0014,30,121,151,2011,3,Wednesday,1205,1036.1287671232876
331,2011-03-16 21:00:00,Spring,0,1.0,Mist,17.22,58.0,19.0012,3,75,78,2011,3,Wednesday,435,373.9287671232877
332,2011-03-17 00:00:00,Spring,0,1.0,Clear,15.58,66.0,16.9979,4,19,23,2011,3,Thursday,175,150.32876712328766
333,2011-03-17 02:00:00,Spring,0,1.0,Clear,13.94,71.0,19.9995,3,5,8,2011,3,Thursday,85,72.92876712328767
334,2011-03-17 10:00:00,Spring,0,1.0,Clear,18.04,54.0,22.0028,9,69,78,2011,3,Thursday,525,451.32876712328766
335,2011-03-17 21:00:00,Spring,0,1.0,Clear,17.22,62.0,15.0013,19,119,138,2011,3,Thursday,975,838.3287671232877
336,2011-03-17 23:00:00,Spring,0,1.0,Clear,17.22,62.0,19.0012,7,43,50,2011,3,Thursday,355,305.1287671232877
337,2011-03-18 19:00:00,Spring,0,1.0,Clear,27.06,44.0,8.9981,58,132,190,2011,3,Friday,1820,1565.0287671232877
338,2011-03-18 21:00:00,Spring,0,1.0,Clear,25.42,46.0,7.0015,22,91,113,2011,3,Friday,895,769.5287671232877
339,2011-03-19 02:00:00,Spring,1,0.0,Mist,22.96,43.0,15.0013,5,20,25,2011,3,Saturday,200,171.82876712328766
340,2011-03-19 08:00:00,Spring,1,0.0,Clear,17.22,47.0,32.9975,11,37,48,2011,3,Saturday,405,348.1287671232877
341,2011-03-19 09:00:00,Spring,1,1.0,Clear,17.22,44.0,31.0009,35,41,76,2011,3,Saturday,905,778.1287671232876
342,2011-03-19 10:00:00,Spring,1,0.0,Clear,18.04,38.0,27.9993,55,85,140,2011,3,Saturday,1525,1311.3287671232877
343,2011-04-01 00:00:00,Spring,0,1.0,Rainy,10.66,100.0,11.0014,0,6,6,2011,4,Friday,30,25.628767123287673
344,2011-04-01 06:00:00,Spring,0,1.0,Rainy,9.84,93.0,15.0013,2,26,28,2011,4,Friday,170,146.02876712328768
345,2011-04-01 07:00:00,Spring,0,1.0,Rainy,9.84,93.0,0.0,4,91,95,2011,4,Friday,535,459.9287671232877
346,2011-04-01 08:00:00,Spring,0,1.0,Mist,10.66,87.0,16.9979,8,198,206,2011,4,Friday,1150,988.8287671232877
347,2011-04-01 11:00:00,Spring,0,1.0,Clear,13.12,61.0,23.9994,17,72,89,2011,4,Friday,700,601.8287671232877
348,2011-04-01 13:00:00,Spring,0,1.0,Clear,14.76,50.0,23.9994,18,92,110,2011,4,Friday,820,705.0287671232877
349,2011-04-01 20:00:00,Spring,0,1.0,Clear,13.12,53.0,12.998,2,75,77,2011,4,Friday,415,356.72876712328764
350,2011-04-01 23:00:00,Spring,0,1.0,Clear,12.3,61.0,6.0032,12,41,53,2011,4,Friday,445,382.52876712328765
351,2011-04-02 05:00:00,Spring,1,0.0,Mist,9.84,75.0,11.0014,1,4,5,2011,4,Saturday,40,34.22876712328767
352,2011-04-02 08:00:00,Spring,1,0.0,Clear,12.3,70.0,7.0015,10,45,55,2011,4,Saturday,425,365.32876712328766
353,2011-04-02 10:00:00,Spring,1,0.0,Mist,14.76,57.0,11.0014,41,113,154,2011,4,Saturday,1385,1190.9287671232876
354,2011-04-02 12:00:00,Spring,1,1.0,Rainy,13.12,81.0,8.9981,84,100,184,2011,4,Saturday,2180,1874.6287671232876
355,2011-04-02 14:00:00,Spring,1,0.0,Rainy,13.12,76.0,22.0028,97,93,190,2011,4,Saturday,2405,2068.1287671232876
356,2011-04-02 15:00:00,Spring,1,0.0,Rainy,13.94,76.0,26.0027,72,64,136,2011,4,Saturday,1760,1513.4287671232876
357,2011-04-02 16:00:00,Spring,1,1.0,Clear,15.58,62.0,22.0028,111,85,196,2011,4,Saturday,2645,2274.5287671232877
358,2011-04-02 18:00:00,Spring,1,0.0,Clear,15.58,54.0,12.998,69,110,179,2011,4,Saturday,1930,1659.6287671232876
359,2011-04-02 22:00:00,Spring,1,0.0,Clear,13.12,61.0,19.9995,14,41,55,2011,4,Saturday,485,416.9287671232877
360,2011-04-03 00:00:00,Spring,1,1.0,Clear,12.3,65.0,12.998,8,31,39,2011,4,Sunday,315,270.72876712328764
361,2011-04-03 05:00:00,Spring,1,0.0,Clear,11.48,65.0,15.0013,1,4,5,2011,4,Sunday,40,34.22876712328767
362,2011-04-03 07:00:00,Spring,1,0.0,Clear,13.12,57.0,15.0013,13,20,33,2011,4,Sunday,360,309.4287671232877
363,2011-04-03 10:00:00,Spring,1,0.0,Clear,16.4,43.0,27.9993,111,104,215,2011,4,Sunday,2740,2356.2287671232875
364,2011-04-04 00:00:00,Spring,0,1.0,Clear,16.4,50.0,15.0013,1,5,6,2011,4,Monday,45,38.52876712328767
365,2011-04-04 04:00:00,Spring,0,1.0,Clear,15.58,71.0,19.9995,1,1,2,2011,4,Monday,25,21.32876712328767
366,2011-04-04 07:00:00,Spring,0,1.0,Mist,18.04,54.0,16.9979,7,150,157,2011,4,Monday,890,765.2287671232876
367,2011-04-04 13:00:00,Spring,0,1.0,Clear,27.88,34.0,22.0028,47,92,139,2011,4,Monday,1400,1203.8287671232877
368,2011-04-04 16:00:00,Spring,0,1.0,Clear,31.16,22.0,35.0008,59,130,189,2011,4,Monday,1830,1573.6287671232876
369,2011-04-04 17:00:00,Spring,0,1.0,Clear,30.34,23.0,40.9973,83,283,366,2011,4,Monday,3075,2644.3287671232874
370,2011-04-04 19:00:00,Spring,0,1.0,Clear,28.7,24.0,31.0009,51,227,278,2011,4,Monday,2155,1853.1287671232876
371,2011-04-05 02:00:00,Spring,0,1.0,Mist,22.14,73.0,22.0028,0,5,5,2011,4,Tuesday,25,21.32876712328767
372,2011-04-05 03:00:00,Spring,0,1.0,Mist,22.14,73.0,22.0028,1,3,4,2011,4,Tuesday,35,29.92876712328767
373,2011-04-05 05:00:00,Spring,0,1.0,Rainy,18.86,94.0,19.9995,0,5,5,2011,4,Tuesday,25,21.32876712328767
374,2011-04-05 08:00:00,Spring,0,1.0,Rainy,15.58,87.0,39.0007,9,148,157,2011,4,Tuesday,920,791.0287671232877
375,2011-04-05 13:00:00,Spring,0,1.0,Mist,14.76,63.0,27.9993,5,51,56,2011,4,Tuesday,355,305.1287671232877
376,2011-04-05 19:00:00,Spring,0,1.0,Clear,14.76,43.0,19.9995,12,148,160,2011,4,Tuesday,980,842.6287671232876
377,2011-04-06 00:00:00,Spring,0,1.0,Clear,12.3,49.0,7.0015,0,15,15,2011,4,Wednesday,75,64.32876712328766
378,2011-04-06 05:00:00,Spring,0,1.0,Clear,9.84,70.0,7.0015,1,12,13,2011,4,Wednesday,80,68.62876712328767
379,2011-04-06 06:00:00,Spring,0,1.0,Clear,9.84,70.0,7.0015,4,52,56,2011,4,Wednesday,340,292.22876712328764
380,2011-04-06 10:00:00,Spring,0,1.0,Clear,16.4,37.0,26.0027,21,48,69,2011,4,Wednesday,660,567.4287671232877
381,2011-04-06 11:00:00,Spring,0,1.0,Clear,17.22,38.0,26.0027,23,70,93,2011,4,Wednesday,810,696.4287671232877
382,2011-04-06 20:00:00,Spring,0,1.0,Clear,18.86,51.0,15.0013,15,126,141,2011,4,Wednesday,930,799.6287671232876
383,2011-04-07 02:00:00,Spring,0,1.0,Clear,17.22,54.0,0.0,0,7,7,2011,4,Thursday,35,29.92876712328767
384,2011-04-07 11:00:00,Spring,0,1.0,Mist,18.86,55.0,0.0,36,86,122,2011,4,Thursday,1150,988.8287671232877
385,2011-04-07 13:00:00,Spring,0,1.0,Mist,21.32,48.0,6.0032,36,99,135,2011,4,Thursday,1215,1044.7287671232875
386,2011-04-07 16:00:00,Spring,0,1.0,Clear,24.6,35.0,0.0,52,161,213,2011,4,Thursday,1845,1586.5287671232877
387,2011-04-07 23:00:00,Spring,0,1.0,Clear,15.58,76.0,16.9979,9,45,54,2011,4,Thursday,405,348.1287671232877
388,2011-04-08 00:00:00,Spring,0,1.0,Mist,14.76,76.0,15.0013,4,21,25,2011,4,Friday,185,158.92876712328768
389,2011-04-08 06:00:00,Spring,0,1.0,Mist,13.94,87.0,0.0,2,33,35,2011,4,Friday,205,176.12876712328767
390,2011-04-08 11:00:00,Spring,0,1.0,Mist,16.4,62.0,26.0027,19,79,98,2011,4,Friday,775,666.3287671232877
391,2011-04-08 14:00:00,Spring,0,1.0,Rainy,13.94,87.0,15.0013,2,13,15,2011,4,Friday,105,90.12876712328767
392,2011-04-08 18:00:00,Spring,0,1.0,Rainy,13.12,93.0,16.9979,8,54,62,2011,4,Friday,430,369.6287671232877
393,2011-04-08 21:00:00,Spring,0,1.0,Mist,12.3,93.0,16.9979,11,43,54,2011,4,Friday,435,373.9287671232877
394,2011-04-08 22:00:00,Spring,0,1.0,Mist,12.3,93.0,19.9995,9,42,51,2011,4,Friday,390,335.22876712328764
395,2011-04-08 23:00:00,Spring,0,1.0,Mist,12.3,93.0,15.0013,4,31,35,2011,4,Friday,235,201.92876712328766
396,2011-04-09 00:00:00,Spring,1,1.0,Mist,12.3,87.0,15.0013,5,26,31,2011,4,Saturday,230,197.62876712328767
397,2011-04-09 03:00:00,Spring,1,0.0,Rainy,12.3,100.0,16.9979,3,11,14,2011,4,Saturday,115,98.72876712328767
398,2011-04-09 12:00:00,Spring,1,0.0,Mist,14.76,81.0,8.9981,79,123,202,2011,4,Saturday,2195,1887.5287671232877
399,2011-04-09 13:00:00,Spring,1,0.0,Mist,14.76,81.0,0.0,114,108,222,2011,4,Saturday,2820,2425.0287671232877
400,2011-04-09 21:00:00,Spring,1,0.0,Mist,14.76,93.0,8.9981,10,65,75,2011,4,Saturday,525,451.32876712328766
401,2011-04-09 23:00:00,Spring,1,0.0,Mist,15.58,87.0,6.0032,12,45,57,2011,4,Saturday,465,399.72876712328764
402,2011-04-10 03:00:00,Spring,1,0.0,Mist,15.58,87.0,8.9981,5,11,16,2011,4,Sunday,155,133.12876712328767
403,2011-04-10 05:00:00,Spring,1,0.0,Mist,14.76,93.0,6.0032,0,4,4,2011,4,Sunday,20,17.028767123287672
404,2011-04-10 08:00:00,Spring,1,0.0,Mist,15.58,94.0,6.0032,17,38,55,2011,4,Sunday,530,455.6287671232877
405,2011-04-10 15:00:00,Spring,1,0.0,Clear,20.5,77.0,15.0013,156,141,297,2011,4,Sunday,3825,3289.3287671232874
406,2011-04-10 18:00:00,Spring,1,0.0,Clear,20.5,77.0,12.998,103,137,240,2011,4,Sunday,2745,2360.5287671232877
