,holiday,workingday,temp,humidity,windspeed,rented_bikes_count,year,month,revenue,profit,season_Spring,season_Summer,season_Winter,weather_Mist,weather_Rainy,weather_Snowy,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday
222,0,1.0,8.2,55.0,15.0013,33,2011,2,180,154.62876712328767,0,0,1,0,0,0,0,0,0,0,0,1
223,0,1.0,9.84,52.0,19.0012,124,2011,2,650,558.8287671232877,0,0,1,0,0,0,0,0,0,0,0,1
224,0,1.0,18.86,28.0,27.9993,117,2011,2,1110,954.4287671232876,0,0,1,0,0,0,0,0,0,0,0,1
225,0,1.0,18.86,31.0,26.0027,122,2011,2,1000,859.8287671232877,0,0,1,0,0,0,0,0,0,0,0,1
226,0,1.0,18.86,28.0,19.0012,255,2011,2,1440,1238.2287671232875,0,0,1,0,0,0,0,0,0,0,0,1
227,0,1.0,15.58,43.0,12.998,118,2011,2,740,636.2287671232876,0,0,1,0,0,0,0,0,0,0,0,1
228,0,1.0,14.76,46.0,12.998,92,2011,2,535,459.9287671232877,0,0,1,0,0,0,0,0,0,0,0,1
229,0,1.0,13.94,53.0,15.0013,6,2011,2,30,25.628767123287677,0,0,1,0,0,0,0,0,0,1,0,0
230,0,1.0,13.94,53.0,12.998,4,2011,2,65,55.72876712328767,0,0,1,0,0,0,0,0,0,1,0,0
231,0,1.0,12.3,70.0,8.9981,47,2011,2,280,240.62876712328767,0,0,1,0,0,0,0,0,0,1,0,0
232,0,1.0,13.12,57.0,7.0015,126,2011,2,735,631.9287671232877,0,0,1,0,0,0,0,0,0,1,0,0
233,0,1.0,19.68,55.0,22.0028,175,2011,2,1085,932.9287671232876,0,0,1,0,0,0,0,0,0,1,0,0
234,0,1.0,19.68,59.0,22.0028,139,2011,2,815,700.7287671232876,0,0,1,0,0,0,0,0,0,1,0,0
235,0,1.0,18.04,72.0,15.0013,8,2011,2,55,47.12876712328767,0,0,1,0,0,0,0,0,0,0,0,0
236,0,1.0,18.04,72.0,19.0012,7,2011,2,65,55.72876712328767,0,0,1,0,0,0,0,0,0,0,0,0
237,0,1.0,17.22,77.0,12.998,169,2011,2,1070,920.0287671232876,0,0,1,1,0,0,0,0,0,0,0,0
238,0,1.0,18.04,72.0,11.0014,113,2011,2,1030,885.6287671232876,0,0,1,0,0,0,0,0,0,0,0,0
239,0,1.0,27.06,36.0,19.9995,191,2011,2,2050,1762.8287671232877,0,0,1,0,0,0,0,0,0,0,0,0
240,0,1.0,24.6,31.0,12.998,124,2011,2,905,778.1287671232876,0,0,1,0,0,0,0,0,0,0,0,0
241,1,0.0,18.04,13.0,26.0027,17,2011,2,130,111.62876712328767,0,0,1,0,0,0,0,1,0,0,0,0
242,1,0.0,16.4,15.0,22.0028,3,2011,2,15,12.728767123287671,0,0,1,0,0,0,0,1,0,0,0,0
243,1,0.0,15.58,17.0,12.998,45,2011,2,360,309.4287671232877,0,0,1,0,0,0,0,1,0,0,0,0
244,1,1.0,18.04,16.0,12.998,171,2011,2,2115,1818.7287671232875,0,0,1,0,0,0,0,1,0,0,0,0
245,1,0.0,17.22,19.0,12.998,127,2011,2,1175,1010.3287671232875,0,0,1,0,0,0,0,1,0,0,0,0
246,1,0.0,14.76,25.0,30.0026,88,2011,2,755,649.1287671232876,0,0,1,0,0,0,0,1,0,0,0,0
247,0,1.0,13.94,34.0,0.0,64,2011,3,425,365.32876712328766,1,0,0,0,0,0,0,0,0,0,1,0
248,0,1.0,9.02,69.0,19.0012,4,2011,3,65,55.72876712328767,1,0,0,0,0,0,0,0,0,0,0,1
249,0,1.0,13.94,53.0,22.0028,73,2011,3,485,416.9287671232877,1,0,0,0,0,0,0,0,0,0,0,1
250,0,1.0,21.32,23.0,19.9995,96,2011,3,795,683.5287671232877,1,0,0,0,0,0,0,0,0,0,0,1
251,0,1.0,18.86,23.0,12.998,201,2011,3,1125,967.3287671232875,1,0,0,0,0,0,0,0,0,0,0,1
252,0,1.0,14.76,29.0,27.9993,95,2011,3,610,524.4287671232877,1,0,0,0,0,0,0,0,0,0,0,1
253,0,1.0,5.74,33.0,19.9995,8,2011,3,55,47.12876712328767,1,0,0,0,0,0,0,0,0,1,0,0
254,0,1.0,6.56,37.0,19.0012,145,2011,3,875,752.3287671232877,1,0,0,0,0,0,0,0,0,1,0,0
255,0,1.0,7.38,29.0,12.998,56,2011,3,385,330.9287671232877,1,0,0,0,0,0,0,0,0,1,0,0
256,0,1.0,9.84,23.0,0.0,68,2011,3,430,369.6287671232877,1,0,0,0,0,0,0,0,0,1,0,0
257,0,1.0,10.66,22.0,0.0,202,2011,3,1265,1087.7287671232875,1,0,0,0,0,0,0,0,0,1,0,0
258,0,1.0,7.38,40.0,7.0015,51,2011,3,300,257.82876712328766,1,0,0,0,0,0,0,0,0,1,0,0
259,0,1.0,7.38,43.0,6.0032,23,2011,3,115,98.72876712328768,1,0,0,1,0,0,0,0,0,1,0,0
260,0,1.0,6.56,74.0,6.0032,29,2011,3,160,137.42876712328768,1,0,0,1,0,0,0,0,0,0,0,0
261,0,1.0,9.02,60.0,8.9981,150,2011,3,930,799.6287671232876,1,0,0,0,0,0,0,0,0,0,0,0
262,0,1.0,14.76,40.0,19.0012,95,2011,3,925,795.3287671232877,1,0,0,0,0,0,0,0,0,0,0,0
263,0,1.0,14.76,46.0,12.998,118,2011,3,845,726.5287671232877,1,0,0,0,0,0,0,0,0,0,0,0
264,0,1.0,14.76,50.0,16.9979,228,2011,3,1470,1264.0287671232877,1,0,0,1,0,0,0,0,0,0,0,0
265,0,1.0,12.3,75.0,11.0014,46,2011,3,320,275.02876712328765,1,0,0,1,0,0,0,0,0,0,0,0
266,1,0.0,12.3,87.0,12.998,20,2011,3,175,150.32876712328766,1,0,0,1,0,0,0,1,0,0,0,0
267,1,0.0,12.3,100.0,15.0013,4,2011,3,35,29.92876712328767,1,0,0,1,0,0,0,1,0,0,0,0
268,1,0.0,18.86,67.0,19.0012,190,2011,3,1850,1590.8287671232877,1,0,0,1,0,0,0,1,0,0,0,0
269,1,0.0,19.68,59.0,19.0012,198,2011,3,2190,1883.2287671232875,1,0,0,1,0,0,0,1,0,0,0,0
270,1,0.0,19.68,59.0,23.9994,164,2011,3,1720,1479.0287671232877,1,0,0,1,0,0,0,1,0,0,0,0
271,1,0.0,17.22,77.0,23.9994,52,2011,3,425,365.32876712328766,1,0,0,1,0,0,0,0,1,0,0,0
272,1,0.0,17.22,100.0,15.0013,62,2011,3,580,498.6287671232877,1,0,0,1,0,0,0,0,1,0,0,0
273,1,0.0,14.76,100.0,19.0012,11,2011,3,100,85.82876712328766,1,0,0,0,1,0,0,0,1,0,0,0
274,1,0.0,12.3,100.0,12.998,11,2011,3,55,47.12876712328767,1,0,0,0,1,0,0,0,1,0,0,0
275,1,0.0,11.48,100.0,27.9993,11,2011,3,100,85.82876712328766,1,0,0,0,1,0,0,0,1,0,0,0
276,1,0.0,9.02,100.0,27.9993,9,2011,3,45,38.52876712328767,1,0,0,1,0,0,0,0,1,0,0,0
277,0,1.0,8.2,100.0,22.0028,2,2011,3,10,8.42876712328767,1,0,0,0,1,0,1,0,0,0,0,0
278,0,1.0,8.2,80.0,12.998,1,2011,3,20,17.028767123287672,1,0,0,0,0,0,1,0,0,0,0,0
279,0,1.0,13.12,36.0,26.0027,70,2011,3,590,507.2287671232877,1,0,0,0,0,0,1,0,0,0,0,0
280,0,1.0,13.94,31.0,23.9994,122,2011,3,1000,859.8287671232877,1,0,0,0,0,0,1,0,0,0,0,0
281,0,1.0,12.3,33.0,11.0014,92,2011,3,535,459.9287671232877,1,0,0,0,0,0,1,0,0,0,0,0
282,0,1.0,9.02,64.0,0.0,2,2011,3,10,8.42876712328767,1,0,0,0,0,0,0,0,0,0,1,0
283,0,1.0,8.2,69.0,7.0015,10,2011,3,80,68.62876712328767,1,0,0,0,0,0,0,0,0,0,1,0
284,0,1.0,12.3,33.0,12.998,71,2011,3,730,627.6287671232876,1,0,0,1,0,0,0,0,0,0,1,0
285,0,1.0,15.58,25.0,7.0015,98,2011,3,865,743.7287671232876,1,0,0,1,0,0,0,0,0,0,1,0
286,0,1.0,10.66,65.0,6.0032,9,2011,3,45,38.52876712328767,1,0,0,0,0,0,0,0,0,0,0,1
287,0,1.0,13.12,76.0,16.9979,98,2011,3,700,601.8287671232877,1,0,0,1,0,0,0,0,0,0,0,1
288,0,1.0,13.94,76.0,22.0028,112,2011,3,710,610.4287671232877,1,0,0,1,0,0,0,0,0,0,0,1
289,0,1.0,13.94,62.0,16.9979,3,2011,3,60,51.42876712328767,1,0,0,0,1,0,0,0,0,1,0,0
290,0,1.0,13.94,62.0,16.9979,1,2011,3,5,4.128767123287672,1,0,0,0,1,0,0,0,0,1,0,0
291,0,1.0,15.58,62.0,15.0013,37,2011,3,200,171.82876712328766,1,0,0,0,1,0,0,0,0,1,0,0
292,0,1.0,16.4,62.0,11.0014,17,2011,3,85,72.92876712328767,1,0,0,0,1,0,0,0,0,1,0,0
293,0,1.0,16.4,62.0,16.9979,11,2011,3,145,124.52876712328768,1,0,0,0,1,0,0,0,0,1,0,0
294,0,1.0,18.04,62.0,26.0027,111,2011,3,585,502.9287671232877,1,0,0,1,0,0,0,0,0,1,0,0
295,0,1.0,18.04,62.0,12.998,56,2011,3,355,305.1287671232877,1,0,0,0,1,0,0,0,0,1,0,0
296,0,1.0,13.94,100.0,6.0032,6,2011,3,30,25.628767123287677,1,0,0,1,0,0,0,0,0,0,0,0
297,0,1.0,12.3,81.0,15.0013,7,2011,3,50,42.82876712328767,1,0,0,0,0,0,0,0,0,0,0,0
298,0,1.0,14.76,50.0,23.9994,89,2011,3,820,705.0287671232877,1,0,0,1,0,0,0,0,0,0,0,0
299,0,1.0,13.12,49.0,22.0028,153,2011,3,1050,902.8287671232875,1,0,0,0,0,0,0,0,0,0,0,0
300,0,1.0,12.3,56.0,11.0014,76,2011,3,470,404.0287671232877,1,0,0,0,0,0,0,0,0,0,0,0
301,1,0.0,10.66,65.0,11.0014,53,2011,3,400,343.82876712328766,1,0,0,0,0,0,0,1,0,0,0,0
302,1,0.0,13.12,66.0,15.0013,99,2011,3,810,696.4287671232877,1,0,0,0,0,0,0,1,0,0,0,0
303,1,0.0,18.86,41.0,30.0026,244,2011,3,2720,2339.028767123288,1,0,0,0,0,0,0,1,0,0,0,0
304,1,1.0,18.86,44.0,22.0028,213,2011,3,2550,2192.8287671232874,1,0,0,0,0,0,0,1,0,0,0,0
305,1,0.0,17.22,54.0,11.0014,145,2011,3,1535,1319.9287671232876,1,0,0,0,0,0,0,1,0,0,0,0
306,1,0.0,15.58,62.0,0.0,82,2011,3,950,816.8287671232877,1,0,0,0,0,0,0,1,0,0,0,0
307,1,0.0,15.58,66.0,6.0032,49,2011,3,410,352.4287671232877,1,0,0,0,0,0,0,1,0,0,0,0
308,1,0.0,18.04,41.0,27.9993,181,2011,3,2225,1913.328767123288,1,0,0,0,0,0,0,0,1,0,0,0
309,1,0.0,12.3,56.0,22.0028,37,2011,3,305,262.1287671232877,1,0,0,0,0,0,0,0,1,0,0,0
310,0,1.0,10.66,65.0,7.0015,11,2011,3,115,98.72876712328768,1,0,0,0,0,0,1,0,0,0,0,0
311,0,1.0,9.84,70.0,8.9981,8,2011,3,40,34.22876712328767,1,0,0,0,0,0,1,0,0,0,0,0
312,0,1.0,10.66,65.0,8.9981,28,2011,3,155,133.12876712328767,1,0,0,0,0,0,1,0,0,0,0,0
313,0,1.0,14.76,40.0,16.9979,71,2011,3,745,640.5287671232877,1,0,0,0,0,0,1,0,0,0,0,0
314,0,1.0,15.58,37.0,0.0,94,2011,3,1070,920.0287671232876,1,0,0,0,0,0,1,0,0,0,0,0
315,0,1.0,15.58,34.0,0.0,79,2011,3,800,687.8287671232877,1,0,0,1,0,0,1,0,0,0,0,0
316,0,1.0,15.58,37.0,11.0014,101,2011,3,865,743.7287671232876,1,0,0,0,0,0,1,0,0,0,0,0
317,0,1.0,13.12,53.0,0.0,19,2011,3,125,107.32876712328768,1,0,0,0,0,0,1,0,0,0,0,0
318,0,1.0,9.84,75.0,6.0032,2,2011,3,25,21.32876712328767,1,0,0,0,0,0,0,0,0,0,1,0
319,0,1.0,9.02,80.0,12.998,35,2011,3,220,189.02876712328768,1,0,0,0,0,0,0,0,0,0,1,0
320,0,1.0,9.84,75.0,11.0014,119,2011,3,745,640.5287671232877,1,0,0,0,0,0,0,0,0,0,1,0
321,0,1.0,14.76,50.0,15.0013,102,2011,3,990,851.2287671232876,1,0,0,1,0,0,0,0,0,0,1,0
322,0,1.0,14.76,57.0,19.0012,97,2011,3,830,713.6287671232876,1,0,0,1,0,0,0,0,0,0,1,0
323,0,1.0,15.58,43.0,19.0012,90,2011,3,810,696.4287671232877,1,0,0,1,0,0,0,0,0,0,1,0
324,0,1.0,15.58,46.0,22.0028,114,2011,3,885,760.9287671232877,1,0,0,1,0,0,0,0,0,0,1,0
325,0,1.0,14.76,62.0,19.9995,225,2011,3,1395,1199.5287671232877,1,0,0,1,0,0,0,0,0,0,1,0
326,0,1.0,13.12,87.0,11.0014,18,2011,3,105,90.12876712328767,1,0,0,1,0,0,0,0,0,0,1,0
327,0,1.0,12.3,100.0,19.9995,3,2011,3,30,25.628767123287677,1,0,0,0,1,0,0,0,0,0,0,1
328,0,1.0,11.48,100.0,15.0013,3,2011,3,30,25.628767123287677,1,0,0,1,0,0,0,0,0,0,0,1
329,0,1.0,13.12,93.0,0.0,253,2011,3,1655,1423.1287671232876,1,0,0,1,0,0,0,0,0,0,0,1
330,0,1.0,16.4,76.0,11.0014,151,2011,3,1205,1036.1287671232876,1,0,0,1,0,0,0,0,0,0,0,1
331,0,1.0,17.22,58.0,19.0012,78,2011,3,435,373.9287671232877,1,0,0,1,0,0,0,0,0,0,0,1
332,0,1.0,15.58,66.0,16.9979,23,2011,3,175,150.32876712328766,1,0,0,0,0,0,0,0,0,1,0,0
333,0,1.0,13.94,71.0,19.9995,8,2011,3,85,72.92876712328767,1,0,0,0,0,0,0,0,0,1,0,0
334,0,1.0,18.04,54.0,22.0028,78,2011,3,525,451.32876712328766,1,0,0,0,0,0,0,0,0,1,0,0
335,0,1.0,17.22,62.0,15.0013,138,2011,3,975,838.3287671232877,1,0,0,0,0,0,0,0,0,1,0,0
336,0,1.0,17.22,62.0,19.0012,50,2011,3,355,305.1287671232877,1,0,0,0,0,0,0,0,0,1,0,0
337,0,1.0,27.06,44.0,8.9981,190,2011,3,1820,1565.0287671232877,1,0,0,0,0,0,0,0,0,0,0,0
338,0,1.0,25.42,46.0,7.0015,113,2011,3,895,769.5287671232877,1,0,0,0,0,0,0,0,0,0,0,0
339,1,0.0,22.96,43.0,15.0013,25,2011,3,200,171.82876712328766,1,0,0,1,0,0,0,1,0,0,0,0
340,1,0.0,17.22,47.0,12.998,48,2011,3,405,348.1287671232877,1,0,0,0,0,0,0,1,0,0,0,0
341,1,1.0,17.22,44.0,31.0009,76,2011,3,905,778.1287671232876,1,0,0,0,0,0,0,1,0,0,0,0
342,1,0.0,18.04,38.0,27.9993,140,2011,3,1525,1311.3287671232877,1,0,0,0,0,0,0,1,0,0,0,0
343,0,1.0,10.66,100.0,11.0014,6,2011,4,30,25.628767123287677,1,0,0,0,1,0,0,0,0,0,0,0
344,0,1.0,9.84,93.0,15.0013,28,2011,4,170,146.02876712328768,1,0,0,0,1,0,0,0,0,0,0,0
345,0,1.0,9.84,93.0,0.0,95,2011,4,535,459.9287671232877,1,0,0,0,1,0,0,0,0,0,0,0
346,0,1.0,10.66,87.0,16.9979,206,2011,4,1150,988.8287671232875,1,0,0,1,0,0,0,0,0,0,0,0
347,0,1.0,13.12,61.0,23.9994,89,2011,4,700,601.8287671232877,1,0,0,0,0,0,0,0,0,0,0,0
348,0,1.0,14.76,50.0,23.9994,110,2011,4,820,705.0287671232877,1,0,0,0,0,0,0,0,0,0,0,0
349,0,1.0,13.12,53.0,12.998,77,2011,4,415,356.72876712328764,1,0,0,0,0,0,0,0,0,0,0,0
350,0,1.0,12.3,61.0,6.0032,53,2011,4,445,382.5287671232877,1,0,0,0,0,0,0,0,0,0,0,0
351,1,0.0,9.84,75.0,11.0014,5,2011,4,40,34.22876712328767,1,0,0,1,0,0,0,1,0,0,0,0
352,1,0.0,12.3,70.0,7.0015,55,2011,4,425,365.32876712328766,1,0,0,0,0,0,0,1,0,0,0,0
353,1,0.0,14.76,57.0,11.0014,154,2011,4,1385,1190.9287671232876,1,0,0,1,0,0,0,1,0,0,0,0
354,1,1.0,13.12,81.0,8.9981,184,2011,4,2180,1874.628767123288,1,0,0,0,1,0,0,1,0,0,0,0
355,1,0.0,13.12,76.0,22.0028,190,2011,4,2405,2068.128767123288,1,0,0,0,1,0,0,1,0,0,0,0
356,1,0.0,13.94,76.0,26.0027,136,2011,4,1760,1513.4287671232876,1,0,0,0,1,0,0,1,0,0,0,0
357,1,1.0,15.58,62.0,22.0028,196,2011,4,2645,2274.528767123288,1,0,0,0,0,0,0,1,0,0,0,0
358,1,0.0,15.58,54.0,12.998,179,2011,4,1930,1659.6287671232876,1,0,0,0,0,0,0,1,0,0,0,0
359,1,0.0,13.12,61.0,19.9995,55,2011,4,485,416.9287671232877,1,0,0,0,0,0,0,1,0,0,0,0
360,1,1.0,12.3,65.0,12.998,39,2011,4,315,270.72876712328764,1,0,0,0,0,0,0,0,1,0,0,0
361,1,0.0,11.48,65.0,15.0013,5,2011,4,40,34.22876712328767,1,0,0,0,0,0,0,0,1,0,0,0
362,1,0.0,13.12,57.0,15.0013,33,2011,4,360,309.4287671232877,1,0,0,0,0,0,0,0,1,0,0,0
363,1,0.0,16.4,43.0,27.9993,215,2011,4,2740,2356.2287671232875,1,0,0,0,0,0,0,0,1,0,0,0
364,0,1.0,16.4,50.0,15.0013,6,2011,4,45,38.52876712328767,1,0,0,0,0,0,1,0,0,0,0,0
365,0,1.0,15.58,71.0,19.9995,2,2011,4,25,21.32876712328767,1,0,0,0,0,0,1,0,0,0,0,0
366,0,1.0,18.04,54.0,16.9979,157,2011,4,890,765.2287671232876,1,0,0,1,0,0,1,0,0,0,0,0
367,0,1.0,27.88,34.0,22.0028,139,2011,4,1400,1203.8287671232877,1,0,0,0,0,0,1,0,0,0,0,0
368,0,1.0,31.16,22.0,12.998,189,2011,4,1830,1573.6287671232876,1,0,0,0,0,0,1,0,0,0,0,0
369,0,1.0,30.34,23.0,12.998,366,2011,4,3075,2644.3287671232874,1,0,0,0,0,0,1,0,0,0,0,0
370,0,1.0,28.7,24.0,31.0009,278,2011,4,2155,1853.128767123288,1,0,0,0,0,0,1,0,0,0,0,0
371,0,1.0,22.14,73.0,22.0028,5,2011,4,25,21.32876712328767,1,0,0,1,0,0,0,0,0,0,1,0
372,0,1.0,22.14,73.0,22.0028,4,2011,4,35,29.92876712328767,1,0,0,1,0,0,0,0,0,0,1,0
373,0,1.0,18.86,94.0,19.9995,5,2011,4,25,21.32876712328767,1,0,0,0,1,0,0,0,0,0,1,0
374,0,1.0,15.58,87.0,12.998,157,2011,4,920,791.0287671232877,1,0,0,0,1,0,0,0,0,0,1,0
375,0,1.0,14.76,63.0,27.9993,56,2011,4,355,305.1287671232877,1,0,0,1,0,0,0,0,0,0,1,0
376,0,1.0,14.76,43.0,19.9995,160,2011,4,980,842.6287671232876,1,0,0,0,0,0,0,0,0,0,1,0
377,0,1.0,12.3,49.0,7.0015,15,2011,4,75,64.32876712328766,1,0,0,0,0,0,0,0,0,0,0,1
378,0,1.0,9.84,70.0,7.0015,13,2011,4,80,68.62876712328767,1,0,0,0,0,0,0,0,0,0,0,1
379,0,1.0,9.84,70.0,7.0015,56,2011,4,340,292.22876712328764,1,0,0,0,0,0,0,0,0,0,0,1
380,0,1.0,16.4,37.0,26.0027,69,2011,4,660,567.4287671232877,1,0,0,0,0,0,0,0,0,0,0,1
381,0,1.0,17.22,38.0,26.0027,93,2011,4,810,696.4287671232877,1,0,0,0,0,0,0,0,0,0,0,1
382,0,1.0,18.86,51.0,15.0013,141,2011,4,930,799.6287671232876,1,0,0,0,0,0,0,0,0,0,0,1
383,0,1.0,17.22,54.0,0.0,7,2011,4,35,29.92876712328767,1,0,0,0,0,0,0,0,0,1,0,0
384,0,1.0,18.86,55.0,0.0,122,2011,4,1150,988.8287671232875,1,0,0,1,0,0,0,0,0,1,0,0
385,0,1.0,21.32,48.0,6.0032,135,2011,4,1215,1044.7287671232875,1,0,0,1,0,0,0,0,0,1,0,0
386,0,1.0,24.6,35.0,0.0,213,2011,4,1845,1586.5287671232877,1,0,0,0,0,0,0,0,0,1,0,0
387,0,1.0,15.58,76.0,16.9979,54,2011,4,405,348.1287671232877,1,0,0,0,0,0,0,0,0,1,0,0
388,0,1.0,14.76,76.0,15.0013,25,2011,4,185,158.92876712328768,1,0,0,1,0,0,0,0,0,0,0,0
389,0,1.0,13.94,87.0,0.0,35,2011,4,205,176.12876712328767,1,0,0,1,0,0,0,0,0,0,0,0
390,0,1.0,16.4,62.0,26.0027,98,2011,4,775,666.3287671232877,1,0,0,1,0,0,0,0,0,0,0,0
391,0,1.0,13.94,87.0,15.0013,15,2011,4,105,90.12876712328767,1,0,0,0,1,0,0,0,0,0,0,0
392,0,1.0,13.12,93.0,16.9979,62,2011,4,430,369.6287671232877,1,0,0,0,1,0,0,0,0,0,0,0
393,0,1.0,12.3,93.0,16.9979,54,2011,4,435,373.9287671232877,1,0,0,1,0,0,0,0,0,0,0,0
394,0,1.0,12.3,93.0,19.9995,51,2011,4,390,335.22876712328764,1,0,0,1,0,0,0,0,0,0,0,0
395,0,1.0,12.3,93.0,15.0013,35,2011,4,235,201.92876712328768,1,0,0,1,0,0,0,0,0,0,0,0
396,1,1.0,12.3,87.0,15.0013,31,2011,4,230,197.62876712328767,1,0,0,1,0,0,0,1,0,0,0,0
397,1,0.0,12.3,100.0,16.9979,14,2011,4,115,98.72876712328768,1,0,0,0,1,0,0,1,0,0,0,0
398,1,0.0,14.76,81.0,8.9981,202,2011,4,2195,1887.528767123288,1,0,0,1,0,0,0,1,0,0,0,0
399,1,0.0,14.76,81.0,0.0,222,2011,4,2820,2425.028767123288,1,0,0,1,0,0,0,1,0,0,0,0
400,1,0.0,14.76,93.0,8.9981,75,2011,4,525,451.32876712328766,1,0,0,1,0,0,0,1,0,0,0,0
401,1,0.0,15.58,87.0,6.0032,57,2011,4,465,399.7287671232877,1,0,0,1,0,0,0,1,0,0,0,0
402,1,0.0,15.58,87.0,8.9981,16,2011,4,155,133.12876712328767,1,0,0,1,0,0,0,0,1,0,0,0
403,1,0.0,14.76,93.0,6.0032,4,2011,4,20,17.028767123287672,1,0,0,1,0,0,0,0,1,0,0,0
404,1,0.0,15.58,94.0,6.0032,55,2011,4,530,455.6287671232877,1,0,0,1,0,0,0,0,1,0,0,0
405,1,0.0,20.5,77.0,15.0013,297,2011,4,3825,3289.3287671232874,1,0,0,0,0,0,0,0,1,0,0,0
406,1,0.0,20.5,77.0,12.998,240,2011,4,2745,2360.528767123288,1,0,0,0,0,0,0,0,1,0,0,0
407,0,1.0,18.86,94.0,19.0012,4,2011,4,35,29.92876712328767,1,0,0,0,0,0,1,0,0,0,0,0
408,0,1.0,18.86,100.0,15.0013,61,2011,4,335,287.9287671232877,1,0,0,1,0,0,1,0,0,0,0,0
409,0,1.0,20.5,88.0,15.0013,176,2011,4,1060,911.4287671232876,1,0,0,1,0,0,1,0,0,0,0,0
410,0,1.0,22.96,83.0,19.9995,96,2011,4,1095,941.5287671232876,1,0,0,1,0,0,1,0,0,0,0,0
411,0,1.0,30.34,48.0,12.998,235,2011,4,2270,1952.028767123288,1,0,0,0,0,0,1,0,0,0,0,0
412,0,1.0,29.52,51.0,30.0026,284,2011,4,2515,2162.7287671232875,1,0,0,0,0,0,1,0,0,0,0,0
413,0,1.0,27.88,57.0,12.998,166,2011,4,1490,1281.2287671232875,1,0,0,0,0,0,1,0,0,0,0,0
414,0,1.0,22.96,64.0,31.0009,92,2011,4,595,511.5287671232877,1,0,0,1,0,0,0,0,0,0,1,0
415,0,1.0,17.22,82.0,12.998,84,2011,4,570,490.0287671232877,1,0,0,1,0,0,0,0,0,0,1,0
416,0,1.0,16.4,94.0,19.9995,54,2011,4,375,322.32876712328766,1,0,0,1,0,0,0,0,0,0,1,0
417,0,1.0,16.4,100.0,19.9995,2,2011,4,10,8.42876712328767,1,0,0,0,1,0,0,0,0,0,0,1
418,0,1.0,17.22,82.0,12.998,61,2011,4,365,313.72876712328764,1,0,0,1,0,0,0,0,0,0,0,1
419,0,1.0,18.04,77.0,12.998,61,2011,4,395,339.52876712328765,1,0,0,1,0,0,0,0,0,0,0,1
420,0,1.0,18.04,72.0,19.0012,81,2011,4,585,502.9287671232877,1,0,0,1,0,0,0,0,0,0,0,1
421,0,1.0,18.86,67.0,19.9995,309,2011,4,1920,1651.0287671232877,1,0,0,0,0,0,0,0,0,0,0,1
422,0,1.0,18.04,62.0,26.0027,321,2011,4,2025,1741.3287671232877,1,0,0,0,0,0,0,0,0,0,0,1
423,0,1.0,18.04,62.0,16.9979,175,2011,4,1100,945.8287671232875,1,0,0,0,0,0,0,0,0,0,0,1
424,0,1.0,17.22,67.0,12.998,99,2011,4,645,554.5287671232877,1,0,0,0,0,0,0,0,0,0,0,1
425,0,1.0,13.94,81.0,8.9981,2,2011,4,10,8.42876712328767,1,0,0,0,0,0,0,0,0,1,0,0
426,0,1.0,22.96,37.0,15.0013,159,2011,4,1365,1173.7287671232875,1,0,0,0,0,0,0,0,0,1,0,0
427,0,1.0,22.96,35.0,6.0032,137,2011,4,1225,1053.3287671232877,1,0,0,0,0,0,0,0,0,1,0,0
428,0,1.0,24.6,31.0,6.0032,142,2011,4,1565,1345.7287671232875,1,0,0,0,0,0,0,0,0,1,0,0
429,0,1.0,18.86,63.0,8.9981,145,2011,4,1010,868.4287671232877,1,0,0,0,0,0,0,0,0,1,0,0
430,0,1.0,19.68,55.0,7.0015,104,2011,4,850,730.8287671232877,1,0,0,0,0,0,0,0,0,1,0,0
431,0,1.0,18.86,59.0,7.0015,47,2011,4,340,292.22876712328764,1,0,0,0,0,0,0,0,0,1,0,0
432,0,0.0,16.4,76.0,0.0,18,2011,4,210,180.42876712328768,1,0,0,0,0,0,0,0,0,0,0,0
433,0,0.0,14.76,81.0,6.0032,47,2011,4,310,266.4287671232877,1,0,0,0,0,0,0,0,0,0,0,0
434,0,0.0,18.04,62.0,19.9995,300,2011,4,1815,1560.7287671232875,1,0,0,0,0,0,0,0,0,0,0,0
435,0,0.0,20.5,55.0,12.998,122,2011,4,1075,924.3287671232875,1,0,0,0,0,0,0,0,0,0,0,0
436,0,0.0,22.14,52.0,16.9979,180,2011,4,1605,1380.1287671232876,1,0,0,0,0,0,0,0,0,0,0,0
437,0,0.0,21.32,55.0,12.998,243,2011,4,2265,1947.7287671232875,1,0,0,0,0,0,0,0,0,0,0,0
438,0,0.0,20.5,63.0,26.0027,331,2011,4,2615,2248.7287671232875,1,0,0,1,0,0,0,0,0,0,0,0
439,0,0.0,18.86,67.0,26.0027,263,2011,4,2020,1737.0287671232877,1,0,0,1,0,0,0,0,0,0,0,0
440,0,0.0,17.22,77.0,26.0027,209,2011,4,1660,1427.4287671232876,1,0,0,0,0,0,0,0,0,0,0,0
441,1,0.0,14.76,81.0,15.0013,43,2011,4,320,275.02876712328765,1,0,0,1,0,0,0,1,0,0,0,0
442,1,0.0,14.76,87.0,19.0012,33,2011,4,240,206.22876712328767,1,0,0,1,0,0,0,1,0,0,0,0
443,1,0.0,14.76,87.0,11.0014,14,2011,4,145,124.52876712328768,1,0,0,1,0,0,0,1,0,0,0,0
